Date,Region,New Cases,Total Cases,Active Cases,Inpatient Hospitalizations,ICU Hospitalizations,Recovered Cases,Deaths
2020-09-15,Central West,0,168,4,0,0,161,1
2020-09-15,Central East,0,61,0,0,0,33,1
2020-09-15,Regina,0,139,7,0,0,130,2
2020-09-15,South West,0,221,3,0,0,216,1
2020-09-15,South Central,0,197,2,0,0,188,4
2020-09-15,South East,0,13,0,0,0,11,0
2020-09-16,Far North West,0,349,0,0,0,340,7
2020-09-16,Far North Central,0,0,0,0,0,0,0
2020-09-16,Far North East,0,8,0,0,0,6,0
2020-09-16,North West,0,131,0,0,0,125,4
2020-09-16,North Central,0,73,0,0,0,70,2
2020-09-16,North East,1,67,1,0,0,66,0
2020-09-16,Saskatoon,7,322,47,4,0,273,2
2020-09-16,Central West,0,168,4,0,0,161,1
2020-09-16,Central East,0,61,0,0,0,33,1
2020-09-16,Regina,1,140,8,0,0,130,2
2020-09-16,South West,0,221,2,0,0,217,1
2020-09-16,South Central,0,197,2,0,0,188,4
2020-09-16,South East,0,13,0,0,0,11,0
2020-09-17,Far North West,0,349,0,0,0,340,7
2020-09-17,Far North Central,0,0,0,0,0,0,0
2020-09-17,Far North East,0,8,0,0,0,6,0
2020-09-17,North West,0,131,0,0,0,125,4
2020-09-17,North Central,0,73,0,0,0,70,2
2020-09-17,North East,0,67,1,0,0,66,0
2020-09-17,Saskatoon,4,326,50,5,0,274,2
2020-09-17,Central West,0,168,2,0,0,163,1
2020-09-17,Central East,0,61,0,0,0,34,1
2020-09-17,Regina,0,140,8,0,0,130,2
2020-09-17,South West,1,222,3,0,0,217,1
2020-09-17,South Central,0,197,2,0,0,188,4
2020-09-17,South East,1,15,1,0,0,11,0
2020-09-18,Far North West,0,349,0,0,0,341,7
2020-09-18,Far North Central,0,0,0,0,0,0,0
2020-09-18,Far North East,0,8,0,0,0,6,0
2020-09-18,North West,0,131,0,0,0,125,4
2020-09-18,North Central,0,73,0,0,0,70,2
2020-09-18,North East,0,67,1,0,0,66,0
2020-09-18,Saskatoon,12,338,61,5,0,275,2
2020-09-18,Central West,3,171,5,0,0,164,1
2020-09-18,Central East,0,61,0,0,0,41,1
2020-09-18,Regina,4,144,10,0,0,132,2
2020-09-18,South West,0,222,3,0,0,217,1
2020-09-18,South Central,0,197,1,0,0,189,4
2020-09-18,South East,0,15,1,0,0,13,0
2020-09-19,Far North West,0,349,0,0,0,341,7
2020-09-19,Far North Central,0,0,0,0,0,0,0
2020-09-19,Far North East,0,8,0,0,0,6,0
2020-09-19,North West,0,131,0,0,0,125,4
2020-09-19,North Central,0,73,0,0,0,70,2
2020-09-19,North East,0,67,1,0,0,66,0
2020-09-19,Saskatoon,2,340,63,7,1,275,2
2020-09-19,Central West,1,172,6,0,0,164,1
2020-09-19,Central East,0,62,0,0,0,41,1
2020-09-19,Regina,5,149,13,1,0,134,2
2020-09-19,South West,0,222,3,0,0,217,1
2020-09-19,South Central,0,199,1,1,0,190,4
2020-09-19,South East,0,15,1,0,0,13,0
2020-09-20,Far North West,0,349,0,0,0,341,7
2020-09-20,Far North Central,0,0,0,0,0,0,0
2020-09-20,Far North East,0,8,0,0,0,6,0
2020-09-20,North West,0,131,0,0,0,125,4
2020-09-20,North Central,0,73,0,0,0,70,2
2020-09-20,North East,0,67,1,0,0,66,0
2020-09-20,Saskatoon,7,347,70,7,1,275,2
2020-09-20,Central West,0,172,6,0,0,164,1
2020-09-20,Central East,0,62,0,0,0,42,1
2020-09-20,Regina,10,159,23,1,0,134,2
2020-09-20,South West,0,222,3,0,0,217,1
2020-09-20,South Central,0,199,1,1,0,190,4
2020-09-20,South East,0,17,1,0,0,13,0
2020-09-21,Far North West,0,349,0,0,0,341,7
2020-09-21,Far North Central,0,0,0,0,0,0,0
2020-09-21,Far North East,0,8,0,0,0,6,0
2020-09-21,North West,0,131,0,0,0,125,4
2020-09-21,North Central,0,73,0,0,0,70,2
2020-09-21,North East,0,67,1,0,0,66,0
2020-09-21,Saskatoon,5,353,76,7,1,275,2
2020-09-21,Central West,0,172,6,0,0,164,1
2020-09-21,Central East,0,62,0,0,0,42,1
2020-09-21,Regina,1,160,22,1,0,136,2
2020-09-21,South West,0,222,3,0,0,217,1
2020-09-21,South Central,0,199,1,1,0,190,4
2020-09-21,South East,0,18,1,0,0,13,0
2020-09-22,Far North West,0,349,0,0,0,341,7
2020-09-22,Far North Central,0,0,0,0,0,0,0
2020-09-22,Far North East,1,9,1,0,0,8,0
2020-09-22,North West,0,131,0,0,0,125,4
2020-09-22,North Central,0,73,0,0,0,71,2
2020-09-22,North East,0,67,1,0,0,66,0
2020-09-22,Saskatoon,6,359,81,7,1,276,2
2020-09-22,Central West,1,173,6,0,0,165,1
2020-09-22,Central East,0,62,0,0,0,45,1
2020-09-22,Regina,2,162,24,0,0,136,2
2020-09-22,South West,0,222,3,0,0,217,1
2020-09-22,South Central,0,199,1,1,0,191,4
2020-09-22,South East,0,18,1,0,0,13,0
2020-09-23,Far North West,0,349,0,0,0,341,7
2020-09-23,Far North Central,0,0,0,0,0,0,0
2020-09-23,Far North East,0,9,1,0,0,8,0
2020-09-23,North West,0,131,0,0,0,125,4
2020-09-23,North Central,0,73,0,0,0,71,2
2020-09-23,North East,0,67,1,0,0,66,0
2020-09-23,Saskatoon,2,361,78,7,1,281,2
2020-09-23,Central West,1,174,7,0,0,165,1
2020-09-23,Central East,0,62,0,0,0,57,1
2020-09-23,Regina,3,165,26,0,0,137,2
2020-09-23,South West,0,222,3,0,0,217,1
2020-09-23,South Central,0,199,1,1,0,192,4
2020-09-23,South East,0,18,1,0,0,13,0
2020-09-24,Far North West,0,349,0,0,0,341,7
2020-09-24,Far North Central,0,0,0,0,0,0,0
2020-09-24,Far North East,0,9,1,0,0,8,0
2020-09-24,North West,0,131,0,0,0,125,4
2020-09-24,North Central,0,73,0,0,0,71,2
2020-09-24,North East,0,67,1,0,0,66,0
2020-09-24,Saskatoon,2,363,75,7,0,286,2
2020-09-24,Central West,1,175,8,0,0,166,1
2020-09-24,Central East,0,62,0,0,0,58,1
2020-09-24,Regina,1,166,26,0,0,138,2
2020-09-24,South West,0,222,3,0,0,217,1
2020-09-24,South Central,0,200,1,1,0,192,4
2020-09-24,South East,0,18,1,0,0,13,0
2020-09-25,Far North West,0,349,0,0,0,341,7
2020-09-25,Far North Central,0,0,0,0,0,0,0
2020-09-25,Far North East,0,9,1,0,0,8,0
2020-09-25,North West,0,132,0,0,0,125,4
2020-09-25,North Central,0,76,0,0,0,71,2
2020-09-25,North East,0,67,1,0,0,66,0
2020-09-25,Saskatoon,3,366,69,7,0,295,2
2020-09-25,Central West,0,175,8,0,0,166,1
2020-09-25,Central East,1,63,1,0,0,58,1
2020-09-25,Regina,1,167,19,0,0,146,2
2020-09-25,South West,0,222,3,0,0,218,1
2020-09-25,South Central,0,200,1,1,0,192,4
2020-09-25,South East,0,19,1,0,0,13,0
2020-09-26,Far North West,0,349,0,0,0,341,7
2020-09-26,Far North Central,0,0,0,0,0,0,0
2020-09-26,Far North East,0,9,1,0,0,8,0
2020-09-26,North West,0,132,0,0,0,127,4
2020-09-26,North Central,0,76,0,0,0,71,2
2020-09-26,North East,0,67,1,0,0,66,0
2020-09-26,Saskatoon,15,381,83,7,0,296,2
2020-09-26,Central West,0,175,8,0,0,166,1
2020-09-26,Central East,0,65,1,0,0,59,1
2020-09-26,Regina,2,168,19,0,0,147,2
2020-09-26,South West,0,222,3,0,0,218,1
2020-09-26,South Central,0,200,1,1,0,192,4
2020-09-26,South East,0,19,1,0,0,14,0
2020-09-27,Far North West,0,349,0,0,0,342,7
2020-09-27,Far North Central,0,0,0,0,0,0,0
2020-09-27,Far North East,0,9,1,0,0,8,0
2020-09-27,North West,0,132,0,0,0,128,4
2020-09-27,North Central,0,77,0,0,0,71,2
2020-09-27,North East,0,67,1,0,0,66,0
2020-09-27,Saskatoon,1,382,84,6,0,296,2
2020-09-27,Central West,0,175,6,0,0,168,1
2020-09-27,Central East,1,73,2,0,0,59,1
2020-09-27,Regina,4,172,23,1,0,147,2
2020-09-27,South West,0,222,2,0,0,219,1
2020-09-27,South Central,0,200,1,0,0,192,4
2020-09-27,South East,0,19,0,0,0,14,0
2020-09-28,Far North West,1,350,1,0,0,342,7
2020-09-28,Far North Central,0,0,0,0,0,0,0
2020-09-28,Far North East,0,9,1,0,0,8,0
2020-09-28,North West,0,132,0,0,0,128,4
2020-09-28,North Central,0,77,0,0,0,71,2
2020-09-28,North East,0,67,1,0,0,66,0
2020-09-28,Saskatoon,3,385,84,7,0,299,2
2020-09-28,Central West,0,175,6,0,0,168,1
2020-09-28,Central East,0,80,2,0,0,59,1
2020-09-28,Regina,3,176,24,0,0,150,2
2020-09-28,South West,0,222,0,0,0,221,1
2020-09-28,South Central,0,200,1,1,0,192,4
2020-09-28,South East,0,19,0,0,0,15,0
2020-09-29,Far North West,0,350,1,0,0,342,7
2020-09-29,Far North Central,0,0,0,0,0,0,0
2020-09-29,Far North East,0,9,1,0,0,8,0
2020-09-29,North West,0,132,0,0,0,128,4
2020-09-29,North Central,0,77,0,0,0,71,2
2020-09-29,North East,0,67,1,0,0,66,0
2020-09-29,Saskatoon,0,385,68,6,0,315,2
2020-09-29,Central West,0,175,5,0,0,169,1
2020-09-29,Central East,0,81,2,0,0,59,1
2020-09-29,Regina,6,182,30,1,0,150,2
2020-09-29,South West,0,222,0,1,0,221,1
2020-09-29,South Central,0,200,1,0,0,193,4
2020-09-29,South East,0,19,0,0,0,15,0
2020-09-30,Far North West,0,350,1,0,0,342,7
2020-09-30,Far North Central,0,0,0,0,0,0,0
2020-09-30,Far North East,0,9,1,0,0,8,0
2020-09-30,North West,0,132,0,0,0,128,4
2020-09-30,North Central,0,77,0,0,1,71,2
2020-09-30,North East,0,68,0,0,0,67,0
2020-09-30,Saskatoon,8,393,68,5,0,323,2
2020-09-30,Central West,1,176,6,0,0,169,1
2020-09-30,Central East,0,83,2,0,0,60,1
2020-09-30,Regina,2,184,30,1,0,152,2
2020-09-30,South West,0,222,0,2,0,221,1
2020-09-30,South Central,0,200,1,0,0,193,4
2020-09-30,South East,0,19,0,0,0,16,0
2020-10-01,Far North West,0,350,1,0,0,342,7
2020-10-01,Far North Central,0,0,0,0,0,0,0
2020-10-01,Far North East,0,9,0,0,0,9,0
2020-10-01,North West,0,132,0,0,0,128,4
2020-10-01,North Central,1,79,2,0,0,71,2
2020-10-01,North East,0,68,0,0,0,67,0
2020-10-01,Saskatoon,0,393,61,4,0,330,2
2020-10-01,Central West,0,176,6,0,0,169,1
2020-10-01,Central East,0,88,2,0,0,60,1
2020-10-01,Regina,4,188,34,1,0,152,2
2020-10-01,South West,0,224,0,2,0,221,1
2020-10-01,South Central,1,201,2,0,0,193,4
2020-10-01,South East,0,19,0,0,0,17,0
2020-10-02,Far North West,0,350,1,0,0,342,7
2020-10-02,Far North Central,0,0,0,0,0,0,0
2020-10-02,Far North East,0,9,0,0,0,9,0
2020-10-02,North West,0,132,0,0,0,128,4
2020-10-02,North Central,1,80,3,0,0,71,2
2020-10-02,North East,0,69,0,0,0,67,0
2020-10-02,Saskatoon,6,399,62,3,0,335,2
2020-10-02,Central West,0,176,5,0,0,170,1
2020-10-02,Central East,0,92,2,0,0,60,1
2020-10-02,Regina,0,188,30,1,0,156,2
2020-10-02,South West,0,224,0,2,0,221,1
2020-10-02,South Central,0,202,2,0,0,193,4
2020-10-02,South East,0,19,0,0,0,17,0
2020-10-03,Far North West,0,350,1,0,0,342,7
2020-10-03,Far North Central,0,0,0,0,0,0,0
2020-10-03,Far North East,0,9,0,0,0,9,0
2020-10-03,North West,0,132,0,0,0,128,4
2020-10-03,North Central,0,80,3,0,0,71,2
2020-10-03,North East,0,69,0,0,0,67,0
2020-10-03,Saskatoon,3,402,60,0,0,340,2
2020-10-03,Central West,0,176,3,0,0,172,1
2020-10-03,Central East,0,96,2,0,1,61,1
2020-10-03,Regina,2,190,28,0,0,160,2
2020-10-03,South West,1,225,1,0,0,221,1
2020-10-03,South Central,0,204,2,0,0,193,4
2020-10-03,South East,0,21,0,0,0,18,0
2020-10-04,Far North West,0,350,1,0,0,342,7
2020-10-04,Far North Central,0,0,0,0,0,0,0
2020-10-04,Far North East,0,9,0,0,0,9,0
2020-10-04,North West,0,132,0,0,0,128,4
2020-10-04,North Central,0,80,3,0,0,71,2
2020-10-04,North East,0,69,0,0,0,67,0
2020-10-04,Saskatoon,1,403,61,0,0,340,2
2020-10-04,Central West,0,176,3,0,0,172,1
2020-10-04,Central East,0,97,2,0,0,61,1
2020-10-04,Regina,1,191,29,0,1,160,2
2020-10-04,South West,0,225,1,0,0,221,1
2020-10-04,South Central,0,204,2,0,0,193,4
2020-10-04,South East,0,23,0,0,0,18,0
2020-10-05,Far North West,0,350,1,0,0,342,7
2020-10-05,Far North Central,0,0,0,0,0,0,0
2020-10-05,Far North East,0,9,0,0,0,9,0
2020-10-05,North West,0,132,0,0,0,128,4
2020-10-05,North Central,0,80,3,0,0,71,2
2020-10-05,North East,0,69,0,0,0,67,0
2020-10-05,Saskatoon,1,404,50,0,0,352,2
2020-10-05,Central West,0,176,2,0,0,173,1
2020-10-05,Central East,0,102,2,0,0,62,1
2020-10-05,Regina,1,192,26,0,1,164,2
2020-10-05,South West,0,225,1,0,0,221,1
2020-10-05,South Central,0,205,2,0,0,193,4
2020-10-05,South East,0,24,0,0,0,19,0
2020-10-06,Far North West,0,351,1,0,0,342,7
2020-10-06,Far North Central,0,0,0,0,0,0,0
2020-10-06,Far North East,0,9,0,0,0,9,0
2020-10-06,North West,0,132,0,0,0,128,4
2020-10-06,North Central,1,81,4,0,0,71,2
2020-10-06,North East,0,69,0,0,0,68,0
2020-10-06,Saskatoon,6,410,40,1,0,368,2
2020-10-06,Central West,0,176,2,0,0,173,1
2020-10-06,Central East,0,105,2,0,0,63,1
2020-10-06,Regina,2,194,26,0,1,166,2
2020-10-06,South West,0,225,1,0,0,221,1
2020-10-06,South Central,0,205,2,0,0,193,4
2020-10-06,South East,0,26,0,0,0,19,0
2020-10-07,Far North West,0,351,1,0,0,342,7
2020-10-07,Far North Central,0,0,0,0,0,0,0
2020-10-07,Far North East,0,9,0,0,0,9,0
2020-10-07,North West,0,132,0,0,0,128,4
2020-10-07,North Central,0,81,4,0,0,71,2
2020-10-07,North East,0,69,0,0,0,68,0
2020-10-07,Saskatoon,4,414,39,4,0,373,2
2020-10-07,Central West,1,177,1,0,0,175,1
2020-10-07,Central East,0,107,2,0,0,65,1
2020-10-07,Regina,3,197,27,0,1,168,2
2020-10-07,South West,0,225,1,0,0,221,1
2020-10-07,South Central,0,205,2,0,0,193,4
2020-10-07,South East,0,27,0,0,0,19,0
2020-10-08,Far North West,3,354,4,0,0,342,7
2020-10-08,Far North Central,0,0,0,0,0,0,0
2020-10-08,Far North East,2,11,2,0,0,9,0
2020-10-08,North West,1,133,1,0,0,128,4
2020-10-08,North Central,0,83,4,0,0,72,2
2020-10-08,North East,0,69,0,0,0,68,0
2020-10-08,Saskatoon,6,420,43,5,0,375,2
2020-10-08,Central West,0,177,1,0,0,175,1
2020-10-08,Central East,0,109,1,0,0,68,1
2020-10-08,Regina,1,198,25,1,1,171,2
2020-10-08,South West,0,225,1,0,0,221,1
2020-10-08,South Central,0,205,1,0,0,197,4
2020-10-08,South East,0,28,0,0,0,19,0
2020-10-09,Far North West,0,354,4,0,0,342,7
2020-10-09,Far North Central,0,0,0,0,0,0,0
2020-10-09,Far North East,2,13,4,0,0,9,0
2020-10-09,North West,0,133,1,0,0,128,4
2020-10-09,North Central,2,87,6,0,0,76,2
2020-10-09,North East,0,69,0,0,0,68,0
2020-10-09,Saskatoon,5,425,33,4,1,390,2
2020-10-09,Central West,3,180,4,0,0,175,1
2020-10-09,Central East,0,113,1,0,0,70,1
2020-10-09,Regina,2,200,22,1,1,176,2
2020-10-09,South West,0,225,1,1,0,221,1
2020-10-09,South Central,0,207,1,0,0,197,4
2020-10-09,South East,0,28,0,0,0,19,0
2020-10-10,Far North West,0,354,4,0,0,342,7
2020-10-10,Far North Central,0,0,0,0,0,0,0
2020-10-10,Far North East,4,17,8,0,0,9,0
2020-10-10,North West,0,134,1,0,0,128,4
2020-10-10,North Central,3,94,9,0,0,75,2
2020-10-10,North East,0,70,0,0,0,68,0
2020-10-10,Saskatoon,3,428,34,3,1,392,2
2020-10-10,Central West,1,182,5,0,0,175,1
2020-10-10,Central East,0,124,0,0,0,77,1
2020-10-10,Regina,3,203,23,1,1,178,2
2020-10-10,South West,0,225,1,0,0,221,1
2020-10-10,South Central,0,207,0,0,0,198,4
2020-10-10,South East,0,30,0,0,0,20,0
2020-10-11,Far North West,1,355,4,0,0,343,7
2020-10-11,Far North Central,0,0,0,0,0,0,0
2020-10-11,Far North East,2,19,10,0,0,9,0
2020-10-11,North West,0,137,1,0,0,128,4
2020-10-11,North Central,0,99,9,0,0,76,2
2020-10-11,North East,0,70,0,0,0,68,0
2020-10-11,Saskatoon,1,429,33,3,1,393,3
2020-10-11,Central West,0,182,5,0,0,175,1
2020-10-11,Central East,0,124,0,0,0,77,1
2020-10-11,Regina,11,214,32,1,1,180,2
2020-10-11,South West,0,225,1,0,0,221,1
2020-10-11,South Central,0,207,0,0,0,198,4
2020-10-11,South East,0,31,0,0,0,20,0
2020-10-12,Far North West,0,356,4,0,0,343,7
2020-10-12,Far North Central,0,0,0,0,0,0,0
2020-10-12,Far North East,0,19,10,0,0,9,0
2020-10-12,North West,0,140,1,0,0,128,4
2020-10-12,North Central,6,118,14,0,0,77,2
2020-10-12,North East,1,71,1,0,0,68,0
2020-10-12,Saskatoon,13,442,43,5,0,396,3
2020-10-12,Central West,1,183,6,0,0,175,1
2020-10-12,Central East,0,127,0,0,0,81,1
2020-10-12,Regina,5,219,34,2,1,183,2
2020-10-12,South West,1,226,2,0,0,221,1
2020-10-12,South Central,0,207,0,0,0,198,4
2020-10-12,South East,0,32,0,0,0,21,0
2020-10-13,Far North West,0,356,4,0,0,343,7
2020-10-13,Far North Central,0,0,0,0,0,0,0
2020-10-13,Far North East,0,19,10,0,0,9,0
2020-10-13,North West,0,140,1,0,0,128,4
2020-10-13,North Central,4,127,18,1,0,78,2
2020-10-13,North East,0,71,1,0,0,69,0
2020-10-13,Saskatoon,8,450,51,4,1,396,3
2020-10-13,Central West,4,187,10,0,0,175,1
2020-10-13,Central East,0,127,0,1,0,87,1
2020-10-13,Regina,11,230,42,1,1,186,2
2020-10-13,South West,0,226,2,0,0,221,1
2020-10-13,South Central,0,207,0,0,0,198,4
2020-10-13,South East,0,32,0,0,0,21,0
2020-10-14,Far North West,0,356,4,0,0,343,7
2020-10-14,Far North Central,0,0,0,0,0,0,0
2020-10-14,Far North East,4,23,14,0,0,9,0
2020-10-14,North West,0,140,1,0,0,128,4
2020-10-14,North Central,1,132,18,1,0,78,2
2020-10-14,North East,7,78,8,0,0,69,0
2020-10-14,Saskatoon,4,454,51,4,1,400,3
2020-10-14,Central West,0,187,10,0,0,175,1
2020-10-14,Central East,0,128,0,1,0,91,1
2020-10-14,Regina,3,234,46,0,0,186,2
2020-10-14,South West,0,226,2,0,0,222,1
2020-10-14,South Central,0,207,0,0,0,198,4
2020-10-14,South East,1,33,1,0,0,21,0
2020-10-15,Far North West,3,359,7,0,0,343,7
2020-10-15,Far North Central,0,0,0,0,0,0,0
2020-10-15,Far North East,2,25,16,0,0,9,0
2020-10-15,North West,0,140,1,1,0,128,4
2020-10-15,North Central,0,134,18,1,0,79,2
2020-10-15,North East,0,80,8,0,0,69,0
2020-10-15,Saskatoon,8,462,55,4,1,404,3
2020-10-15,Central West,0,187,10,0,0,176,1
2020-10-15,Central East,0,136,0,0,0,96,1
2020-10-15,Regina,7,241,52,0,1,187,2
2020-10-15,South West,0,226,1,0,0,224,1
2020-10-15,South Central,0,208,0,0,0,199,4
2020-10-15,South East,0,33,1,0,0,22,0
2020-10-16,Far North West,5,365,12,0,0,343,7
2020-10-16,Far North Central,0,0,0,0,0,0,0
2020-10-16,Far North East,7,32,23,0,0,9,0
2020-10-16,North West,1,141,2,0,0,128,4
2020-10-16,North Central,5,142,24,2,0,79,2
2020-10-16,North East,0,80,8,0,0,69,0
2020-10-16,Saskatoon,7,469,55,5,1,411,3
2020-10-16,Central West,1,188,11,0,0,176,1
2020-10-16,Central East,0,137,0,0,0,95,1
2020-10-16,Regina,7,248,57,0,1,189,2
2020-10-16,South West,0,226,1,0,0,224,1
2020-10-16,South Central,0,209,0,0,0,201,4
2020-10-16,South East,0,33,1,0,0,22,0
2020-10-17,Far North West,0,365,12,0,0,343,7
2020-10-17,Far North Central,0,0,0,0,0,0,0
2020-10-17,Far North East,6,38,29,0,0,9,0
2020-10-17,North West,0,144,1,0,0,129,4
2020-10-17,North Central,2,148,26,3,0,79,2
2020-10-17,North East,2,83,10,0,0,69,0
2020-10-17,Saskatoon,10,479,65,5,1,411,3
2020-10-17,Central West,1,189,12,0,0,176,1
2020-10-17,Central East,1,138,1,1,0,98,1
2020-10-17,Regina,4,252,56,0,1,194,2
2020-10-17,South West,0,226,1,0,0,224,1
2020-10-17,South Central,0,209,0,0,0,201,4
2020-10-17,South East,0,34,1,0,0,22,0
2020-10-18,Far North West,1,366,12,0,0,344,7
2020-10-18,Far North Central,0,0,0,0,0,0,0
2020-10-18,Far North East,0,38,29,0,0,9,0
2020-10-18,North West,0,145,1,0,0,129,4
2020-10-18,North Central,7,156,31,4,0,82,2
2020-10-18,North East,0,83,10,0,0,70,0
2020-10-18,Saskatoon,1,480,65,6,1,412,3
2020-10-18,Central West,2,191,14,0,0,176,1
2020-10-18,Central East,0,141,1,1,0,99,1
2020-10-18,Regina,6,258,62,1,1,194,2
2020-10-18,South West,0,226,1,0,0,224,1
2020-10-18,South Central,0,209,0,0,0,201,4
2020-10-18,South East,0,35,1,0,0,23,0
2020-10-19,Far North West,1,369,13,0,0,344,7
2020-10-19,Far North Central,0,0,0,0,0,0,0
2020-10-19,Far North East,3,41,32,0,0,9,0
2020-10-19,North West,0,149,1,0,0,131,4
2020-10-19,North Central,5,173,36,5,0,83,2
2020-10-19,North East,1,84,11,0,0,70,0
2020-10-19,Saskatoon,25,505,88,7,1,414,3
2020-10-19,Central West,1,193,15,0,0,176,1
2020-10-19,Central East,1,143,2,1,0,100,1
2020-10-19,Regina,8,266,67,2,1,197,2
2020-10-19,South West,1,227,2,0,0,224,1
2020-10-19,South Central,0,209,0,0,0,202,4
2020-10-19,South East,0,35,1,1,0,23,0
2020-10-20,Far North West,2,371,15,0,0,344,7
2020-10-20,Far North Central,0,0,0,0,0,0,0
2020-10-20,Far North East,1,43,34,0,0,9,0
2020-10-20,North West,0,153,1,0,0,132,4
2020-10-20,North Central,1,177,37,6,0,84,2
2020-10-20,North East,7,91,18,0,0,70,0
2020-10-20,Saskatoon,20,525,101,7,1,421,3
2020-10-20,Central West,0,193,15,0,0,176,1
2020-10-20,Central East,0,145,2,1,0,101,1
2020-10-20,Regina,3,269,66,2,1,201,2
2020-10-20,South West,0,227,2,0,0,224,1
2020-10-20,South Central,0,210,0,0,0,202,4
2020-10-20,South East,0,35,1,0,0,23,0
2020-10-21,Far North West,0,371,15,0,0,344,7
2020-10-21,Far North Central,0,0,0,0,0,0,0
2020-10-21,Far North East,1,44,35,0,0,9,0
2020-10-21,North West,0,154,1,0,0,132,4
2020-10-21,North Central,6,194,43,5,0,84,2
2020-10-21,North East,3,95,21,0,0,70,0
2020-10-21,Saskatoon,14,539,110,7,1,426,3
2020-10-21,Central West,2,195,17,0,0,176,1
2020-10-21,Central East,2,152,4,1,0,109,1
2020-10-21,Regina,11,280,75,2,1,203,2
2020-10-21,South West,0,227,2,0,0,224,1
2020-10-21,South Central,0,210,0,0,0,202,4
2020-10-21,South East,0,35,1,0,0,23,0
2020-10-22,Far North West,1,374,16,0,0,344,8
2020-10-22,Far North Central,0,0,0,0,0,0,0
2020-10-22,Far North East,6,50,40,0,0,10,0
2020-10-22,North West,0,159,1,0,0,135,4
2020-10-22,North Central,6,207,49,6,0,85,2
2020-10-22,North East,1,98,22,0,0,71,0
2020-10-22,Saskatoon,21,559,129,10,2,428,2
2020-10-22,Central West,1,196,14,0,0,180,1
2020-10-22,Central East,0,153,4,0,0,110,1
2020-10-22,Regina,4,284,70,2,1,212,2
2020-10-22,South West,1,228,3,0,0,224,1
2020-10-22,South Central,0,211,0,0,0,202,4
2020-10-22,South East,0,37,1,0,0,23,0
2020-10-23,Far North West,0,375,15,0,0,345,8
2020-10-23,Far North Central,0,0,0,0,0,0,0
2020-10-23,Far North East,0,50,36,0,0,14,0
2020-10-23,North West,0,162,1,1,0,135,4
2020-10-23,North Central,2,212,51,5,0,92,2
2020-10-23,North East,1,102,23,0,0,71,0
2020-10-23,Saskatoon,4,563,128,9,3,433,2
2020-10-23,Central West,0,196,10,0,0,184,1
2020-10-23,Central East,1,156,5,0,0,111,1
2020-10-23,Regina,9,293,72,1,1,219,2
2020-10-23,South West,0,228,2,0,0,225,1
2020-10-23,South Central,0,211,0,0,0,202,4
2020-10-23,South East,0,41,1,0,0,24,0
2020-10-24,Far North West,1,378,15,0,0,346,8
2020-10-24,Far North Central,0,0,0,0,0,0,0
2020-10-24,Far North East,1,51,34,0,0,17,0
2020-10-24,North West,0,164,1,2,0,136,4
2020-10-24,North Central,6,223,57,5,0,93,2
2020-10-24,North East,3,105,26,1,0,71,0
2020-10-24,Saskatoon,33,596,161,8,3,433,2
2020-10-24,Central West,0,196,10,0,0,184,1
2020-10-24,Central East,2,159,7,0,0,113,1
2020-10-24,Regina,21,314,87,1,1,225,2
2020-10-24,South West,0,228,2,0,0,225,1
2020-10-24,South Central,0,211,0,0,0,203,4
2020-10-24,South East,0,42,1,0,0,24,0
2020-10-25,Far North West,0,379,15,0,0,346,8
2020-10-25,Far North Central,0,0,0,0,0,0,0
2020-10-25,Far North East,0,51,33,0,0,18,0
2020-10-25,North West,0,165,1,2,0,136,4
2020-10-25,North Central,1,228,58,7,0,98,2
2020-10-25,North East,5,110,31,1,0,72,0
2020-10-25,Saskatoon,27,623,188,8,3,433,2
2020-10-25,Central West,0,196,7,0,0,188,1
2020-10-25,Central East,0,161,7,0,0,113,1
2020-10-25,Regina,14,328,97,3,1,229,2
2020-10-25,South West,0,228,2,0,0,225,1
2020-10-25,South Central,0,211,0,0,0,203,4
2020-10-25,South East,0,47,1,0,0,24,0
2020-10-26,Far North West,0,381,15,0,0,346,8
2020-10-26,Far North Central,0,0,0,0,0,0,0
2020-10-26,Far North East,2,53,35,0,0,18,0
2020-10-26,North West,0,167,1,2,0,136,4
2020-10-26,North Central,13,243,68,5,0,113,2
2020-10-26,North East,1,111,32,2,0,72,0
2020-10-26,Saskatoon,13,636,200,7,4,434,2
2020-10-26,Central West,0,196,7,0,0,188,1
2020-10-26,Central East,0,170,7,0,0,115,1
2020-10-26,Regina,9,337,101,2,1,234,2
2020-10-26,South West,0,228,2,0,0,225,1
2020-10-26,South Central,0,211,0,0,0,203,4
2020-10-26,South East,0,48,1,0,0,24,0
2020-10-27,Far North West,0,382,15,0,0,346,8
2020-10-27,Far North Central,0,0,0,0,0,0,0
2020-10-27,Far North East,0,54,34,0,0,19,0
2020-10-27,North West,0,175,0,2,0,139,4
2020-10-27,North Central,2,249,70,4,1,119,2
2020-10-27,North East,1,113,33,1,0,72,0
2020-10-27,Saskatoon,29,665,190,9,4,473,2
2020-10-27,Central West,0,196,5,0,0,190,1
2020-10-27,Central East,1,173,7,0,0,118,1
2020-10-27,Regina,5,342,105,2,1,235,2
2020-10-27,South West,0,228,1,0,0,226,1
2020-10-27,South Central,0,211,0,0,0,203,4
2020-10-27,South East,0,50,1,0,0,24,0
